Серия_индивид. планировка,Серия_элитка,Серия_106 серия,Серия_хрущевка,Серия_104 серия,Серия_108 серия,Серия_105 серия,Серия_пентхаус,Серия_малосемейка,Серия_сталинка,Серия_107 серия,Отопление_на газе,Отопление_центральное,Отопление_автономное,Отопление_электрическое,Отопление_смешанное,Отопление_на твердом топливе,Отопление_без отопления,Состояние_евроремонт,Состояние_под самоотделку (псо),Состояние_хорошее,Состояние_среднее,Состояние_не достроено,rooms,area,От собственника,year,house_type_кирпичный,house_type_монолитный,house_type_панельный,floor,total_floors,red_book,tech_passport,sale_contract,price_per_sqm
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32.0,0,2023,0,1,0,11,12,0,0,0,1312.5
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,49.63,0,2023,0,1,0,10,14,0,0,0,1047.7533749748136
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47.0,0,2023,1,0,0,2,10,0,1,0,1595.7446808510638
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,82.0,1,2025,0,1,0,12,25,0,0,1,1350.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,97.0,0,2011,1,0,0,4,4,1,1,1,1082.4742268041236
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,73.0,0,2024,0,1,0,9,11,0,0,0,917.8082191780821
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,46.0,0,2023,1,0,0,9,12,0,0,0,1060.8695652173913
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,190.0,0,2022,0,1,0,6,13,0,0,0,2894.7368421052633
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,53.0,0,2020,0,1,0,10,12,0,0,0,1358.4905660377358
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,69.0,0,2018,0,1,0,9,19,0,1,1,2318.840579710145
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92.23,0,2026,1,0,0,16,16,0,0,0,954.136398135097
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,100.0,0,2021,0,1,0,10,10,0,1,0,2100.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43.0,0,2023,0,1,0,12,12,0,0,0,1511.6279069767443
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,112.3,0,2022,0,1,0,4,10,0,1,1,1647.373107747106
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,58.44,0,2023,0,1,0,13,18,0,0,0,1103.6960985626283
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,100.0,0,2022,0,1,0,2,14,0,0,0,1700.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,59.0,0,2023,0,1,0,7,16,0,0,0,1440.677966101695
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,76.63,0,2022,0,1,0,9,10,0,0,0,1735.612684327287
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,26.0,1,2023,0,1,0,9,10,0,0,1,1653.8461538461538
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,48.0,1,2017,0,1,0,7,12,0,1,0,1375.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,45.0,0,2024,1,0,0,5,5,0,0,1,888.8888888888889
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,68.5,1,1968,0,0,1,2,5,0,0,0,1430.6569343065694
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,92.0,0,2022,1,0,0,7,14,0,0,0,1100.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,57.0,0,1987,0,0,1,5,10,0,0,1,1324.561403508772
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,51.0,0,2024,0,1,0,9,9,1,0,0,1323.5294117647059
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,32.0,0,1975,0,0,1,2,5,0,0,0,1890.625
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50.0,0,2022,0,1,0,16,16,1,0,0,1090.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,50.0,0,1987,0,0,1,4,5,0,0,0,1730.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,40.0,0,2019,1,0,0,9,10,1,1,0,1300.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,35.0,1,1987,0,1,0,9,9,0,1,1,1642.857142857143
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,77.0,0,2019,0,1,0,4,12,0,0,0,2129.87012987013
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,64.0,1,2023,0,1,0,3,9,0,0,0,1328.125
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,45.0,0,2023,1,0,0,2,14,1,0,0,1155.5555555555557
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,240.0,0,2023,1,0,0,9,10,0,0,0,700.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,102.17,0,2023,0,1,0,12,14,0,0,0,743.8582754233141
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,45.0,0,2026,1,0,0,16,17,1,0,0,1200.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,90.0,0,2023,1,0,0,3,9,0,1,1,1344.4444444444443
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,80.0,0,1992,0,0,1,9,9,0,1,1,1368.75
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,97.0,0,2021,0,1,0,8,14,0,0,0,1340.2061855670104
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,63.0,0,1990,0,0,1,9,9,0,1,1,1277.7777777777778
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,104.0,1,2022,0,1,0,8,14,0,0,0,1875.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,34.0,0,1987,0,0,1,1,9,0,0,0,1644.1176470588234
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,150.0,1,2019,1,0,0,6,7,0,0,0,1000.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60.0,0,1972,1,0,0,1,5,0,0,0,1583.3333333333333
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,75.0,0,2019,0,0,1,8,9,0,0,0,1453.3333333333333
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.0,0,2023,1,0,0,6,9,0,0,0,1457.142857142857
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,78.0,0,2010,0,1,0,4,9,1,1,1,1480.7692307692307
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,50.0,0,2025,0,1,0,10,14,0,0,0,1040.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,55.0,1,2024,0,1,0,5,9,0,0,0,1272.7272727272727
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,58.0,0,1980,0,0,1,1,4,0,1,1,1327.5862068965516
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,106.51,1,2025,0,1,0,11,12,1,0,0,1600.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,45.0,1,2016,1,0,0,2,5,0,0,0,1777.7777777777778
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,68.0,0,2012,0,1,0,1,10,0,1,1,1573.5294117647059
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.0,0,1967,0,0,1,1,4,0,0,0,1931.0344827586207
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,32.0,0,1975,0,0,1,4,4,0,0,0,1856.25
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,74.9,0,2025,0,0,1,3,9,0,0,0,870.493991989319
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,124.0,1,2024,0,1,0,6,15,0,0,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,85.0,0,2024,1,0,0,12,12,0,0,0,1150.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,53.0,0,2023,0,1,0,10,13,1,0,0,1358.4905660377358
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,44.0,0,2023,0,1,0,3,9,0,0,0,1431.8181818181818
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,65.0,1,2023,0,1,0,5,10,0,0,0,1692.3076923076924
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,88.0,0,2023,1,0,0,3,9,0,1,1,1386.3636363636363
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40.0,0,2011,0,1,0,4,9,0,1,1,1900.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,122.0,0,2020,0,1,0,7,9,1,1,0,1336.0655737704917
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,32.0,0,1975,0,0,1,5,5,0,1,1,1843.75
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,160.0,0,2022,0,1,0,8,10,0,0,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,70.26,0,2022,0,1,0,13,14,0,0,0,1242.527754056362
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32.0,0,2023,1,0,0,11,12,0,0,0,1312.5
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,55.0,0,2024,1,0,0,2,10,1,0,0,1763.6363636363637
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,61.0,0,2024,0,1,0,8,9,0,0,0,1065.5737704918033
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,167.3,0,2019,0,1,0,5,12,0,0,0,1300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,80.0,0,2025,0,1,0,5,9,0,0,0,1837.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.0,0,2023,0,1,0,10,14,0,0,0,2132.0754716981132
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,51.0,1,2015,0,1,0,2,12,0,1,1,1588.235294117647
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,92.0,0,1980,1,0,0,2,9,0,1,1,2065.217391304348
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,36.6,1,2025,0,1,0,3,13,0,0,0,1366.120218579235
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,102.0,0,2024,0,1,0,5,14,0,0,0,1050.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,90.0,1,2023,0,1,0,2,10,0,0,0,1722.2222222222222
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,72.0,0,1992,0,0,1,7,9,0,1,0,1736.111111111111
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,73.0,0,2022,0,1,0,11,15,0,0,0,1602.7397260273972
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,58.0,0,1979,0,0,1,2,4,0,1,1,1491.3793103448277
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,40.0,0,2024,1,0,0,7,16,1,0,0,1175.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,50.0,0,2021,0,1,0,9,12,0,0,0,1540.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68.9,0,1990,0,0,1,7,9,0,0,0,1669.0856313497823
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78.2,0,2025,1,0,0,10,12,0,0,0,780.0511508951406
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,43.0,0,1975,0,0,1,4,4,0,0,0,1558.139534883721
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28.0,0,2025,1,0,0,6,8,1,1,1,1421.4285714285713
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,219.0,0,2018,0,1,0,6,10,0,1,1,2360.7305936073058
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,73.0,1,2025,1,0,0,3,8,0,0,0,1287.6712328767123
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,32.0,0,1975,0,0,1,4,4,1,1,0,1765.625
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,46.0,0,1980,0,0,1,4,4,0,0,0,1652.1739130434783
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,75.8,0,2025,0,1,0,9,9,0,0,0,897.0976253298153
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,34.0,0,2023,1,0,0,4,5,0,0,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,70.0,0,2018,0,1,0,19,19,0,1,0,2557.1428571428573
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,80.0,0,2021,0,1,0,2,14,0,0,0,2125.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,44.0,0,2019,1,0,0,2,4,0,0,0,1522.7272727272727
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,44.0,0,2019,1,0,0,4,5,0,1,1,1625.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,34.0,0,1987,0,0,1,3,5,0,0,0,1602.9411764705883
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,105.0,0,2023,0,1,0,7,10,0,0,0,1052.3809523809523
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,68.0,1,2023,1,0,0,1,3,1,1,0,1044.1176470588234
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,36.0,0,1999,0,0,1,9,9,0,1,1,1540.2222222222222
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,96.0,0,2024,1,0,0,4,12,0,0,0,1119.7916666666667
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,78.0,0,2016,1,0,0,2,10,1,1,0,1829.4871794871794
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,52.0,0,1992,1,0,0,9,9,1,0,1,1673.076923076923
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,92.0,0,2024,1,0,0,5,14,0,0,1,1250.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,70.0,0,2022,0,0,1,1,9,1,0,1,1285.7142857142858
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,48.0,0,2025,0,0,1,5,10,0,0,0,1250.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,73.0,0,1987,0,0,1,1,9,0,1,1,1493.150684931507
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,32.0,0,1975,0,0,1,4,4,0,1,1,1781.25
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,41.0,0,2014,0,1,0,17,18,0,1,1,1487.8048780487804
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,74.0,0,2024,0,1,0,8,12,0,0,0,1150.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,91.0,0,2017,0,1,0,10,10,0,0,0,1604.3956043956043
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,54.0,1,2024,1,0,0,12,13,1,0,0,2629.6296296296296
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50.0,0,2022,0,1,0,16,16,1,0,0,1100.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,36.0,1,1975,1,0,0,1,5,0,1,1,1527.7777777777778
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,39.0,0,2023,0,1,0,4,9,0,0,0,1666.6666666666667
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,48.0,0,1970,1,0,0,3,5,0,1,0,1531.25
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,83.0,0,2024,0,1,0,9,12,1,0,0,1313.2530120481927
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,80.56,0,2025,0,1,0,6,12,0,0,0,1750.248262164846
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,43.0,1,2025,0,1,0,9,14,1,0,0,1250.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,82.0,0,2024,0,1,0,11,12,0,0,0,1180.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,47.0,0,2023,1,0,0,5,8,0,1,1,1563.8297872340424
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,70.0,1,2021,0,1,0,9,14,0,0,0,1857.142857142857
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,100.0,0,2017,0,1,0,12,13,0,0,0,2300.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,95.0,0,2021,0,1,0,12,12,0,0,0,1842.1052631578948
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,160.0,0,2023,0,1,0,2,8,0,0,0,2368.75
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,49.0,0,2021,1,0,0,2,3,0,1,1,1551.0204081632653
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,50.0,0,2023,0,1,0,10,14,0,0,0,2100.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,42.0,0,2024,0,1,0,2,5,1,0,0,1357.142857142857
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,77.0,1,2024,0,0,1,8,9,1,0,0,1236.3636363636363
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,51.0,0,2019,1,0,0,2,4,0,1,1,1294.1176470588234
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,72.0,1,2023,0,1,0,5,13,0,0,0,2222.222222222222
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,31.0,0,1990,1,0,0,2,5,1,1,1,1483.8709677419354
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,186.0,0,2019,0,1,0,13,14,0,1,1,2526.8817204301076
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,117.0,0,2023,0,1,0,5,12,0,0,0,1367.5213675213674
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,82.0,0,2024,0,1,0,10,14,1,0,0,880.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,59.0,0,2023,0,1,0,3,10,0,0,0,1381.3559322033898
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,83.0,0,2025,1,0,0,8,10,0,0,0,927.710843373494
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,177.0,0,2023,1,0,0,3,13,0,0,0,932.2033898305085
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,80.0,0,2022,0,1,0,7,10,0,0,0,1918.75
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43.0,0,2022,0,1,0,6,14,0,0,0,1906.9767441860465
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,49.2,0,2025,0,1,0,2,12,0,0,0,1138.2113821138212
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,143.0,0,2020,0,1,0,12,12,0,1,1,1083.9160839160838
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,128.0,0,2023,0,1,0,6,12,0,0,0,1953.125
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,53.0,0,2024,0,1,0,7,12,1,0,0,1292.4528301886792
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,109.0,0,2024,0,1,0,11,15,1,0,0,1110.091743119266
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,101.0,1,2021,0,1,0,9,9,1,0,1,1564.3564356435643
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,30.0,0,2019,1,0,0,2,4,0,0,0,1500.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,143.0,0,2021,0,1,0,6,12,0,0,0,1048.951048951049
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,120.0,0,2022,0,1,0,6,12,1,0,0,750.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,0,2006,0,0,1,1,9,0,0,0,1666.6666666666667
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,30.0,1,1967,1,0,0,1,4,0,0,1,1833.3333333333333
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,65.0,0,2019,0,0,1,4,5,0,0,0,1407.6923076923076
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,53.0,0,2023,0,1,0,6,9,1,0,0,1207.5471698113208
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,74.0,1,2025,0,1,0,4,16,0,0,0,1095.3918918918919
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,50.0,1,2016,0,1,0,3,10,0,1,1,1460.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,48.0,0,2024,0,1,0,8,12,1,1,0,1520.8333333333333
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,190.0,0,2023,0,1,0,9,9,0,1,1,1526.3157894736842
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,92.0,0,2024,1,0,0,12,12,0,0,0,1543.4782608695652
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,48.0,0,2023,1,0,0,8,12,1,1,1,1520.8333333333333
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,150.0,1,1998,1,0,0,1,5,0,1,1,1338.3666666666666
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,60.0,0,2024,0,1,0,7,14,1,0,0,1240.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,45.0,0,2022,0,1,0,2,9,0,0,0,1066.6666666666667
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,69.0,0,2023,0,1,0,6,14,0,0,0,1050.7246376811595
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,30.0,0,1979,1,0,0,2,4,0,0,0,1500.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,28.0,0,2025,1,0,0,8,9,0,0,0,1428.5714285714287
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,106.0,1,1999,1,0,0,3,9,0,1,0,1169.811320754717
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,127.1,0,2020,0,1,0,9,10,0,0,0,1730.9205350118018
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,44.0,0,2020,0,0,1,8,14,0,0,0,1670.4545454545455
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,85.0,0,2023,1,0,0,12,13,0,0,0,1435.2941176470588
